InstructorID,FirstName,LastName,Department,Rank,Email
I2603,غسّان,آل صفوان,كلية التربية,محاضر,bwrn39@example.net
I2604,سديم,المهيدب,كلية الزراعة,أستاذ,qllmhn@example.com
I2605,راني,آل صفوان,كلية الصيدلة,محاضر,qsmal-wd@example.com
I2606,صالح,فصيل,كلية الصيدلة,أستاذ مساعد,jswr57@example.com
I2607,سمير,الحجار,كلية الصيدلة,أستاذ,hlmlmhn@example.net
I2608,حسنين,الخرافي,كلية الصيدلة,أستاذ,uldbg@example.net
I2609,لتين,آل محمد بن علي بن جماز,كلية الزراعة,أستاذ,bd-lrwwwfal-rfy@example.org
I2610,ثاقب,الحكير,كلية التربية,محاضر,lhjrsbr@example.com
I2611,هاني,آل رفيع,كلية الهندسة,أستاذ مساعد,thmral-mhmd-bn-ly-bn-jmz@example.org
I2612,فالح,الجابر,كلية الزراعة,محاضر,bqshnfhd@example.com
I2613,روبا,الدباغ,كلية الصيدلة,أستاذ,tmwhal-sfwn@example.net
I2614,حنفي,أبو داوود,كلية الهندسة,محاضر,shrbtlywyl@example.net
I2615,فردوس,الجابر,كلية الصيدلة,محاضر,rj21@example.net
I2616,سديم,الحكير,كلية الهندسة,محاضر,myrllhjr@example.org
I2617,ضيائي,أبا الخيل,كلية الهندسة,محاضر,yhybw-dwwd@example.org
I2618,ترف,الجابر,كلية الصيدلة,محاضر,val-jfr@example.com
I2619,يعقوب,آل سعود,كلية الزراعة,أستاذ مساعد,hyl69@example.org
I2620,لورا,آل عطفة,كلية الصيدلة,أستاذ,al-lyt@example.net
I2621,مُتولي,آل قصير,كلية التربية,أستاذ مساعد,al-bn-lfydhwk@example.org
I2622,كنعان,العقيل,كلية التربية,أستاذ مساعد,vbw-dwwd@example.net
I2623,غانم,بن لادن,كلية الصيدلة,أستاذ مساعد,dal-mqt@example.net
I2624,كامل,آل العسكري,كلية الهندسة,محاضر,lmgwlwjyh@example.com
I2625,صادق,آل سلطان,كلية الهندسة,أستاذ,wf89@example.com
I2626,باسمة,أبو داوود,كلية الزراعة,أستاذ,skhral-lskry@example.com
I2627,كوثر,الحجار,كلية الزراعة,أستاذ,fnn20@example.net
I2628,عصمت,الجابر,كلية الهندسة,محاضر,sknw@example.com
I2629,ريناد,المشاولة,كلية الزراعة,أستاذ مساعد,ysry50@example.com
I2630,قصي,بقشان,كلية الزراعة,محاضر,mursyal-bn-zfr@example.org
I2631,صباح,العجلان,كلية الزراعة,أستاذ مساعد,al-lshykhbd-lmjyd@example.com
I2632,خطيب,آل معيض,كلية الهندسة,أستاذ مساعد,bd-lbry93@example.com
I2633,بيسان,حجار,كلية الصيدلة,أستاذ,eljfly@example.com
I2634,ضياء,بقشان,كلية الصيدلة,أستاذ مساعد,pknw@example.com
I2635,دارين,آل العسكري,كلية الزراعة,أستاذ مساعد,ngmal-wd@example.com
I2636,غوى,آل حسين,كلية الزراعة,أستاذ مساعد,sal-khdyr@example.org
I2637,ريّان,آل علي,كلية الصيدلة,محاضر,al-sfwnzfr@example.com
I2638,عارف,مهنا,كلية الصيدلة,محاضر,lqyljhr@example.net
I2639,ممدوح,أبا الخيل,كلية الصيدلة,أستاذ,bn-ldnyhy@example.com
I2640,ريناد,العجلان,كلية الصيدلة,محاضر,al-swdzglwl@example.org
I2641,عصمت,مهنا,كلية الصيدلة,محاضر,drgm25@example.net
I2642,حنبل,آل مقطة,كلية الزراعة,محاضر,al-wdfrs@example.org
I2643,ربيع,المهيدب,كلية الصيدلة,أستاذ مساعد,al-rfythsyn@example.org
I2644,مؤنس,أبو داوود,كلية الهندسة,محاضر,klmhydb@example.org
I2645,بتلاء,الخرافي,كلية الصيدلة,أستاذ,qys82@example.net
I2646,رئيس,آل علي,كلية الزراعة,محاضر,alhkyr@example.net
I2647,حليم,مهنا,كلية التربية,أستاذ مساعد,smt14@example.org
I2648,نذير,آل بن ظافر,كلية الصيدلة,محاضر,hnbl41@example.org
I2649,مالك,بن لادن,كلية الصيدلة,محاضر,sal-tf@example.net
I2650,شامل,بن لادن,كلية الصيدلة,أستاذ,wlydlmhydb@example.org
I2651,عبد الغفّار,آل قصير,كلية التربية,أستاذ مساعد,rgb46@example.com
I2652,ناضر,آل بن لافي,كلية التربية,أستاذ,lhfnlhkyr@example.com
I2653,نور الحقّ,المهيدب,كلية الصيدلة,محاضر,lwy77@example.org
I2654,شهد,آل قصير,كلية الصيدلة,أستاذ,lal-wd@example.net
I2655,مرتقي,آل بن لافي,كلية الهندسة,محاضر,ywnslhjr@example.com
I2656,حاتم,المغاولة,كلية التربية,أستاذ,wal-qsyr@example.net
I2657,دؤوب,حنبولي,كلية الصيدلة,أستاذ مساعد,nym03@example.net
I2658,ابتكار,آل العسكري,كلية الهندسة,محاضر,rjy92@example.com
I2659,زغلول,الشايع,كلية التربية,أستاذ مساعد,myslshy@example.com
I2660,عبد العزيز,الحجار,كلية الزراعة,محاضر,zhyral-qsyr@example.org
I2661,زيدان,آل معيض,كلية الزراعة,أستاذ مساعد,fwzy00@example.com
I2662,سفيان,آل العسكري,كلية الصيدلة,محاضر,mwfwq97@example.com
I2663,هيثم,آل عواض,كلية الزراعة,محاضر,vljln@example.org
I2664,منيب,حنبولي,كلية الزراعة,أستاذ,dwwdlmhydb@example.net
I2665,عبد الغفور,المهنا,كلية الزراعة,محاضر,blndljbr@example.com
I2666,هاني,الدباغ,كلية الزراعة,أستاذ,shjr@example.org
I2667,ضياء,كانو,كلية الصيدلة,محاضر,bqshntj-ldwyn@example.net
I2668,عبد الرّؤوف,آل معيض,كلية الزراعة,أستاذ مساعد,al-mhmd-bn-ly-bn-jmzmmwn@example.org
I2669,نغم,العليان,كلية الهندسة,محاضر,krmbn-ldn@example.net
I2670,افتكار,الحكير,كلية الهندسة,أستاذ مساعد,al-khdyrklym@example.net
I2671,ايمان,آل قصير,كلية الصيدلة,أستاذ مساعد,lmhydbhsm@example.org
I2672,سلطان,شربتلي,كلية الزراعة,محاضر,myr48@example.org
I2673,خاشعة,آل مقطة,كلية الصيدلة,أستاذ,qtbfsyl@example.com
I2674,زايد,آل سلطان,كلية الزراعة,أستاذ مساعد,hnyljfly@example.com
I2675,ماجد,فصيل,كلية الهندسة,أستاذ مساعد,shdwd12@example.net
I2676,بشرى,آل عواض,كلية الصيدلة,أستاذ,flh56@example.com
I2677,زاكي,الخرافي,كلية الصيدلة,أستاذ مساعد,zwtal-qsyr@example.com
I2678,صخر,المهيدب,كلية الهندسة,محاضر,lqmnlqyl@example.org
I2679,معارف,العجلان,كلية الهندسة,محاضر,al-lshykhjwyn@example.com
I2680,حافظ,آل بن ظافر,كلية الهندسة,أستاذ مساعد,zal-hsyn@example.net
I2681,فداء,أبو داوود,كلية التربية,أستاذ,dwwb86@example.com
I2682,نشأت,شربتلي,كلية الصيدلة,محاضر,aal-mhmd-bn-ly-bn-jmz@example.org
I2683,عتيد,العجلان,كلية التربية,أستاذ,al-bn-zfrbd-lwhd@example.org
I2684,إخلاص,العجلان,كلية التربية,أستاذ مساعد,wal-lskry@example.org
I2685,كرمة,الخرافي,كلية الصيدلة,أستاذ مساعد,jylnbqshn@example.com
I2686,سامر,الجفالي,كلية الصيدلة,أستاذ مساعد,ldbgsm@example.org
I2687,باسمة,فصيل,كلية الصيدلة,أستاذ مساعد,ltynfsyl@example.org
I2688,حمزة,العجلان,كلية الهندسة,أستاذ,al-bn-zfrjl@example.org
I2689,كرمة,آل خضير,كلية الزراعة,محاضر,hfyzal-bn-lfy@example.org
I2690,ابتهاج,آل سلطان,كلية الزراعة,محاضر,lmshwlbwrn@example.net
I2691,ظبي,بن لادن,كلية الصيدلة,محاضر,ksr70@example.com
I2692,عمّار,المشاولة,كلية الصيدلة,أستاذ مساعد,knn23@example.com
I2693,جهاد,الحكير,كلية الصيدلة,أستاذ,rdwn92@example.org
I2694,ثائر,آل الشيخ,كلية الزراعة,أستاذ,syd88@example.com
I2695,بيلسان,آل حسين,كلية الهندسة,محاضر,al-tfmjd@example.org
I2696,شريف,مهنا,كلية الصيدلة,أستاذ مساعد,al-lykrm@example.com
I2697,مازن,العقيل,كلية الزراعة,محاضر,knwzbyr@example.org
I2698,فلاح,آل عايض,كلية الصيدلة,محاضر,lmhnfkhry@example.com
I2699,عبّود,المغاولة,كلية الهندسة,محاضر,wsm57@example.net
I2700,صلاح,المهنا,كلية الهندسة,أستاذ مساعد,ndyldbg@example.net
I2701,جواهر,آل سعود,كلية الصيدلة,محاضر,khyry77@example.net
I2702,ودود,آل قصير,كلية الهندسة,أستاذ,fkhr-ldwynbqshn@example.com
I2703,مخلص,مهنا,كلية التربية,أستاذ,nm71@example.com
I2704,ديسم,العقيل,كلية الهندسة,محاضر,qmhn@example.org
I2705,زكي,الدباغ,كلية الصيدلة,أستاذ مساعد,hsyblmshwl@example.net
I2706,ياسر,شربتلي,كلية الصيدلة,محاضر,mrwnal-mhmd-bn-ly-bn-jmz@example.net
I2707,أروى,العجلان,كلية الصيدلة,أستاذ مساعد,al-lyrjb@example.net
I2708,سعيد,آل محمد بن علي بن جماز,كلية التربية,محاضر,ryf28@example.org
I2709,حقّي,حنبولي,كلية الصيدلة,أستاذ,lshyshdn@example.net
I2710,رمضان,آل عطفة,كلية الزراعة,أستاذ مساعد,wal-rfy@example.org
I2711,كريم,الخرافي,كلية الزراعة,محاضر,al-hsynrjyy@example.org
I2712,فردوس,المشاولة,كلية الزراعة,محاضر,rfnfsyl@example.net
I2713,سعيد,حجار,كلية الزراعة,محاضر,mzwal-ly@example.org
I2714,وفاء,المهنا,كلية الزراعة,أستاذ,ljlnbd-lswmd@example.com
I2715,هاني,الحجار,كلية التربية,أستاذ,nzmhjr@example.com
I2716,فخر,العقيل,كلية الصيدلة,أستاذ مساعد,mhmwd08@example.com
I2717,جلال,مهنا,كلية الزراعة,أستاذ,rwfydal-yd@example.net
I2718,فاروق,آل عطفة,كلية التربية,محاضر,rbhal-wd@example.org
I2719,عبد التّواب,آل مقطة,كلية الصيدلة,أستاذ,nlmhydb@example.net
I2720,عبد القدّوس,آل خضير,كلية الصيدلة,أستاذ,zhybn-ldn@example.net
I2721,خالدي,آل علي,كلية الزراعة,محاضر,zhral-ly@example.com
I2722,سيّد,آل علي,كلية الزراعة,محاضر,nal-swd@example.org
I2723,ثابت,العجلان,كلية الهندسة,أستاذ,btlal-sfwn@example.org
I2724,زكية,آل جعفر,كلية التربية,محاضر,bdlrwhmn46@example.org
I2725,جميلة,آل بن لافي,كلية الصيدلة,أستاذ,shbly06@example.net
I2726,عبد الرّحمن,آل مقطة,كلية الزراعة,محاضر,elkhrfy@example.com
I2727,مزهر,آل العسكري,كلية الصيدلة,أستاذ,lmgwlqsyd@example.org
I2728,نافذ,آل مقطة,كلية الصيدلة,أستاذ,knn66@example.org
I2729,عفيف,بقشان,كلية الصيدلة,أستاذ,tkfal-yd@example.org
I2730,هناء,أبو داوود,كلية الهندسة,أستاذ مساعد,al-ydmr@example.net
I2731,جرير,الحجار,كلية الزراعة,أستاذ,al-wdmrf@example.net
I2732,فضل,آل صفوان,كلية الهندسة,أستاذ,wlyfal-qsyr@example.com
I2733,هزار,آل سعود,كلية الصيدلة,أستاذ,myl95@example.org
I2734,لهفان,آل خضير,كلية الزراعة,محاضر,ljlnwfyq@example.com
I2735,وليد,آل قصير,كلية الزراعة,أستاذ مساعد,ual-qsyr@example.net
I2736,عربي,آل بن لافي,كلية الزراعة,أستاذ,mhdy72@example.com
I2737,سامي,المهنا,كلية الصيدلة,محاضر,hywn95@example.com
I2738,أفراح,آل العسكري,كلية التربية,أستاذ,rzy42@example.com
I2739,سراج,آل صفوان,كلية الزراعة,أستاذ مساعد,hyl25@example.com
I2740,صادق,آل علي,كلية الزراعة,محاضر,klmhn@example.net
I2741,خاشعة,آل خضير,كلية الصيدلة,أستاذ مساعد,klmgwl@example.com
I2742,ايمان,آل خضير,كلية الزراعة,أستاذ مساعد,qal-ly@example.org
I2743,مُنير,حجار,كلية الهندسة,أستاذ,knwtrys@example.com
I2744,عالية,العليان,كلية التربية,أستاذ مساعد,al-wdtyq@example.org
I2745,نادي,آل صفوان,كلية الزراعة,أستاذ مساعد,oal-hsyn@example.com
I2746,عامر,الخرافي,كلية التربية,أستاذ,al-wdtb@example.net
I2747,أغاريد,مهنا,كلية الصيدلة,أستاذ مساعد,olrshd@example.com
I2748,سلطان,آل معيض,كلية الصيدلة,أستاذ مساعد,tal-lskry@example.com
I2749,نغم,المغاولة,كلية الهندسة,محاضر,slsbylal-sltn@example.com
I2750,شافع,آل عواض,كلية الصيدلة,أستاذ مساعد,sbyhal-bn-lfy@example.net
I2751,محفوظ,آل بن ظافر,كلية التربية,أستاذ,al-bn-lfykwthr@example.org
I2752,سعدون,كانو,كلية الهندسة,أستاذ,cal-bn-zfr@example.net
I2753,سبأ,الدباغ,كلية التربية,أستاذ مساعد,hjrndym@example.net
I2754,نبراس,الدباغ,كلية الصيدلة,أستاذ,bd-lbry29@example.org
I2755,جوين,آل بن ظافر,كلية التربية,أستاذ,rfsyl@example.com
I2756,عمير,آل صفوان,كلية الصيدلة,أستاذ مساعد,xllyn@example.com
I2757,أحمد,الشايع,كلية الزراعة,أستاذ مساعد,klmhydb@example.com
I2758,وفيق,أبا الخيل,كلية الهندسة,أستاذ,hbn-ldn@example.org
I2759,عذب,المهيدب,كلية الهندسة,محاضر,fwd64@example.com
I2760,بيسان,الجابر,كلية الزراعة,محاضر,frzdq37@example.net
I2761,شريف,الجابر,كلية الزراعة,أستاذ مساعد,knwtywb@example.org
I2762,رمزي,مهنا,كلية الهندسة,محاضر,fysl82@example.com
I2763,فرحان,أبو داوود,كلية الصيدلة,أستاذ مساعد,lhjrgnm@example.org
I2764,ابتسام,آل سلطان,كلية الصيدلة,أستاذ,ulhkyr@example.com
I2765,دانة,بن لادن,كلية الهندسة,أستاذ,elhkyr@example.com
I2766,رزين,الراشد,كلية الزراعة,أستاذ,al-wdt@example.org
I2767,عبدالرّحمن,الحكير,كلية الصيدلة,محاضر,al-lskryhfyz@example.com
I2768,جلاء,آل معيض,كلية الصيدلة,أستاذ,yrbljln@example.com
I2769,جلال الدّين,آل سعود,كلية الزراعة,أستاذ,shkral-swd@example.net
I2770,عبد الملك,حجار,كلية الزراعة,محاضر,nsry95@example.com
I2771,تاج,آل جعفر,كلية الهندسة,أستاذ,ljflymukhymr@example.net
I2772,صبحي,شربتلي,كلية الصيدلة,محاضر,hymnb-lkhyl@example.org
I2773,شدّاد,حنبولي,كلية التربية,محاضر,xljbr@example.org
