StudentID,FirstName,LastName,DateOfBirth,Major,Address,Phone
20252803,كليم,بقشان,2000-11-29,كلية الصيدلة,المرج,0911803606
20252804,زاخر,آل رفيع,2004-09-10,كلية الزراعة,طرابلس,0929697931
20252805,عاصم,آل عواض,2005-04-15,كلية الصيدلة,البيضاء,0927165938
20252806,معين,الراشد,2007-07-18,كلية الهندسة,المرج,0929163691
20252807,خافق,المغاولة,2005-09-22,كلية الزراعة,بنغازي,0921510814
20252808,لطوف,العقيل,2000-09-23,كلية الزراعة,بنغازي,0922855306
20252809,منيب,الحجار,2004-01-11,كلية الهندسة,طرابلس,0913807085
20252810,ظبي,آل جعفر,2006-01-24,كلية الصيدلة,القبة,0923315146
20252811,وجيه,العليان,2005-10-12,كلية الصيدلة,البيضاء,0923638190
20252812,مَسعد,آل العسكري,2005-06-24,كلية الصيدلة,طرابلس,0917657390
20252813,ألين,المغاولة,2005-01-23,كلية التربية,البيضاء,0917273161
20252814,ميمون,الحجار,2000-08-06,كلية الزراعة,المرج,0919636974
20252815,بيلسان,آل مقطة,2006-10-26,كلية الهندسة,القبة,0923473186
20252816,وليد,العليان,2000-10-20,كلية الهندسة,طرابلس,0914517404
20252817,طامح,الحجار,2007-04-09,كلية الصيدلة,بنغازي,0923517935
20252818,رخاء,فصيل,1999-07-20,كلية الصيدلة,طرابلس,0922605091
20252819,توفيق,آل محمد بن علي بن جماز,2007-06-11,كلية التربية,بنغازي,0911915900
20252820,بهية,المغاولة,2007-05-31,كلية الزراعة,بنغازي,0922832312
20252821,عبد الباري,العقيل,2001-07-05,كلية التربية,المرج,0921282637
20252822,مسعود,آل قصير,2000-03-18,كلية الهندسة,القبة,0921749321
20252823,يانع,آل رفيع,2006-11-29,كلية التربية,بنغازي,0924251890
20252824,دانية,الحجار,2004-07-17,كلية الصيدلة,بنغازي,0925158623
20252825,سراج,آل خضير,2001-08-03,كلية التربية,المرج,0921682755
20252826,مادلين,العليان,2000-03-06,كلية الهندسة,المرج,0922903128
20252827,رامح,آل حسين,2008-03-17,كلية الصيدلة,المرج,0926692296
20252828,مهدي,آل محمد بن علي بن جماز,2001-05-09,كلية الهندسة,القبة,0914496308
20252829,مزهر,آل بن ظافر,1999-12-04,كلية الزراعة,طرابلس,0915587215
20252830,داني,بن لادن,1999-08-15,كلية الصيدلة,بنغازي,0912071936
20252831,علوان,آل علي,2002-05-12,كلية الزراعة,القبة,0922547811
20252832,نوال,الراشد,2007-01-29,كلية الصيدلة,بنغازي,0915606445
20252833,عبد الجليل,آل الشيخ,2006-04-25,كلية الصيدلة,القبة,0918489354
20252834,ألين,الحكير,2005-10-27,كلية الزراعة,البيضاء,0929577513
20252835,ثائر,الجفالي,2000-11-19,كلية الصيدلة,البيضاء,0922026127
20252836,مأمون,المهيدب,2002-09-12,كلية الصيدلة,المرج,0919668968
20252837,سهيل,آل بن لافي,2004-12-02,كلية الصيدلة,بنغازي,0914367900
20252838,عاقل,آل بن ظافر,2003-10-21,كلية الصيدلة,طرابلس,0914248402
20252839,أغاريد,آل معيض,2001-09-09,كلية الزراعة,القبة,0921961026
20252840,صبور,المهيدب,2005-09-05,كلية الصيدلة,بنغازي,0924582846
20252841,سعد,العليان,2002-05-19,كلية الهندسة,بنغازي,0916870183
20252842,ساطع,آل عواض,2005-09-14,كلية التربية,البيضاء,0919727287
20252843,راجح,آل بن لافي,2003-04-01,كلية الصيدلة,المرج,0921123079
20252844,راغب,الجابر,2003-08-09,كلية الزراعة,البيضاء,0925564518
20252845,مهيب,بقشان,2006-11-03,كلية الهندسة,المرج,0912322881
20252846,سخاء,فصيل,2006-05-12,كلية الزراعة,القبة,0915281977
20252847,نعمان,الجفالي,2002-03-23,كلية التربية,المرج,0911775619
20252848,ريمان,آل عواض,2000-12-01,كلية الزراعة,البيضاء,0916586098
20252849,ماجد,الحكير,2004-05-19,كلية الهندسة,القبة,0922355243
20252850,سهل,العليان,2002-10-22,كلية الصيدلة,المرج,0927157244
20252851,حليم,آل محمد بن علي بن جماز,2007-11-08,كلية الزراعة,بنغازي,0924332794
20252852,رؤوف,الحكير,2007-08-01,كلية الصيدلة,بنغازي,0915776058
20252853,ليم,حنبولي,2000-06-07,كلية الهندسة,طرابلس,0921426740
20252854,معمّر,آل علي,2005-07-23,كلية الهندسة,طرابلس,0912849616
20252855,سعدي,آل الشيخ,2002-10-28,كلية الصيدلة,طرابلس,0912475351
20252856,حافظ,آل علي,2002-03-05,كلية الصيدلة,القبة,0919808536
20252857,فتحي,آل قصير,1999-05-12,كلية الزراعة,البيضاء,0914326399
20252858,وضّاح,آل الشيخ,2002-05-03,كلية التربية,بنغازي,0923489568
20252859,رجائي,الخرافي,2002-06-12,كلية الزراعة,القبة,0922563809
20252860,فطين,آل الشيخ,2003-10-21,كلية التربية,بنغازي,0923079126
20252861,راسم,بن لادن,2007-04-03,كلية الصيدلة,المرج,0928098956
20252862,زكية,آل علي,2006-06-14,كلية التربية,المرج,0912633219
20252863,ريفال,آل مقطة,2004-08-08,كلية الصيدلة,البيضاء,0913689289
20252864,تامر,آل سعود,2004-07-11,كلية التربية,القبة,0929416188
20252865,نمر,بقشان,1999-10-18,كلية الهندسة,البيضاء,0921123665
20252866,حنبل,الحكير,2002-10-05,كلية الهندسة,القبة,0912746601
20252867,نعمان,آل العسكري,2004-02-26,كلية الصيدلة,البيضاء,0918749252
20252868,شهب,آل صفوان,2006-08-11,كلية الزراعة,البيضاء,0926120368
20252869,شبلي,شربتلي,2003-05-17,كلية الصيدلة,البيضاء,0917013568
20252870,ضيائي,بن لادن,1999-09-09,كلية التربية,القبة,0919165121
20252871,نصور,العقيل,2007-04-04,كلية الزراعة,بنغازي,0914057533
20252872,صارم,الجابر,2006-09-16,كلية الصيدلة,بنغازي,0926592714
20252873,شيّق,حجار,2001-09-03,كلية الصيدلة,القبة,0911651215
20252874,عبد السّلام,آل خضير,2004-08-17,كلية الصيدلة,بنغازي,0914727597
20252875,عبد الشّكور,آل صفوان,2004-09-16,كلية الهندسة,بنغازي,0922699845
20252876,ديمه,حجار,2006-05-30,كلية الصيدلة,بنغازي,0921389910
20252877,عتاب,مهنا,2003-05-06,كلية الصيدلة,بنغازي,0918855389
20252878,داهي,آل بن ظافر,2003-03-27,كلية الهندسة,بنغازي,0911726780
20252879,عزّ الدّين,آل عايض,2004-05-13,كلية الهندسة,البيضاء,0915174434
20252880,عفيف,آل رفيع,2000-10-05,كلية التربية,القبة,0925111936
20252881,عبد المولى,المهيدب,2005-10-14,كلية الزراعة,طرابلس,0923670084
20252882,لقمان,آل العسكري,2006-05-09,كلية الصيدلة,المرج,0916162228
20252883,عصام,حنبولي,1999-10-06,كلية التربية,القبة,0917604132
20252884,جرير,آل علي,2006-12-18,كلية الهندسة,البيضاء,0912663076
20252885,عاقل,آل صفوان,2004-10-04,كلية الزراعة,المرج,0913884511
20252886,ريما,حجار,2005-06-21,كلية التربية,البيضاء,0917041986
20252887,كارم,بقشان,2002-10-15,كلية الهندسة,المرج,0919062156
20252888,ضاحي,آل صفوان,2001-04-17,كلية الصيدلة,المرج,0927040726
20252889,مَجدي,آل مقطة,1999-10-04,كلية الصيدلة,المرج,0929012869
20252890,ترف,آل مقطة,2005-08-17,كلية الزراعة,البيضاء,0929280683
20252891,رائد,الخرافي,2006-11-05,كلية الصيدلة,طرابلس,0915660224
20252892,فوزي,العليان,2008-02-25,كلية الصيدلة,البيضاء,0917186902
20252893,فراس,آل بن لافي,2003-10-13,كلية الصيدلة,القبة,0918922512
20252894,أغاريد,المهنا,2001-11-27,كلية التربية,القبة,0915938826
20252895,أفراح,العليان,1999-06-11,كلية الصيدلة,البيضاء,0922906074
20252896,مايا,آل صفوان,2003-04-26,كلية الزراعة,المرج,0914621212
20252897,حنفي,فصيل,2001-07-20,كلية التربية,المرج,0916798125
20252898,فهمي,حنبولي,2001-02-09,كلية الصيدلة,البيضاء,0916184197
20252899,لوجين,آل عواض,2001-08-18,كلية الصيدلة,البيضاء,0919897163
20252900,محسن,حجار,2000-08-06,كلية الصيدلة,المرج,0922948069
20252901,ربى,المغاولة,2007-01-03,كلية الهندسة,المرج,0925241461
20252902,ريان,أبو داوود,1999-06-10,كلية الزراعة,بنغازي,0928794234
20252903,مهران,العجلان,2006-12-22,كلية الصيدلة,البيضاء,0916751309
20252904,نسيب,آل بن ظافر,2003-06-26,كلية الزراعة,البيضاء,0915139485
20252905,منيع,أبو داوود,2004-11-23,كلية الزراعة,المرج,0912990908
20252906,عذب,أبا الخيل,2002-10-31,كلية الهندسة,المرج,0917253221
20252907,حارث,الراشد,2005-05-07,كلية الصيدلة,البيضاء,0914439038
20252908,سنان,العجلان,2000-11-09,كلية الصيدلة,المرج,0911645544
20252909,زهرة,الحكير,2007-04-06,كلية الهندسة,بنغازي,0924472281
20252910,فتحي,آل عطفة,1999-10-26,كلية الصيدلة,طرابلس,0917051567
20252911,مخلص,آل علي,2000-02-25,كلية الهندسة,البيضاء,0913761400
20252912,جاسم,آل بن لافي,2000-08-04,كلية التربية,المرج,0922817643
20252913,يسار,آل حسين,2001-12-11,كلية الهندسة,بنغازي,0919551359
20252914,دعاء,آل العسكري,2004-06-24,كلية الصيدلة,بنغازي,0927398448
20252915,راني,آل عطفة,2005-02-04,كلية الصيدلة,طرابلس,0929512513
20252916,داهي,فصيل,2005-03-01,كلية الصيدلة,المرج,0915898824
20252917,عبد السّميع,آل الشيخ,2007-05-06,كلية التربية,بنغازي,0917150438
20252918,يمام,آل علي,2000-12-31,كلية الزراعة,بنغازي,0922226705
20252919,سامح,أبا الخيل,2002-01-26,كلية الصيدلة,القبة,0917603750
20252920,فارع,فصيل,2006-08-18,كلية الزراعة,المرج,0924963550
20252921,توفيق,العليان,2006-12-18,كلية الصيدلة,البيضاء,0923245667
20252922,كامل,آل العسكري,2006-10-09,كلية الصيدلة,طرابلس,0919937809
20252923,بوران,المهنا,2005-12-24,كلية الزراعة,البيضاء,0916781902
20252924,مهيب,آل عايض,2002-07-24,كلية الزراعة,القبة,0926235023
20252925,شجاع,الدباغ,2006-05-03,كلية الصيدلة,القبة,0929466253
20252926,ميسون,آل قصير,2006-12-27,كلية الهندسة,المرج,0923289310
20252927,رامز,آل معيض,2003-02-14,كلية الصيدلة,المرج,0928822464
20252928,ليان,بقشان,2007-12-18,كلية الصيدلة,القبة,0915475917
20252929,مُنذر,آل الشيخ,2004-08-29,كلية الزراعة,البيضاء,0922198952
20252930,غزير,آل بن لافي,2003-05-24,كلية التربية,القبة,0914548509
20252931,غسّان,المهيدب,2007-02-17,كلية الصيدلة,بنغازي,0918052731
20252932,مُسعف,آل صفوان,2000-11-01,كلية الهندسة,بنغازي,0916250033
20252933,سنام,المهيدب,2006-12-18,كلية الصيدلة,القبة,0916132600
20252934,علي,آل صفوان,2002-12-30,كلية الصيدلة,طرابلس,0927995623
20252935,ظبي,آل حسين,2002-09-28,كلية الهندسة,طرابلس,0928656837
20252936,مرادي,العقيل,2003-09-09,كلية التربية,البيضاء,0925232889
20252937,نجوان,مهنا,2006-07-14,كلية الهندسة,القبة,0929831387
20252938,بتول,العقيل,1999-09-06,كلية الزراعة,طرابلس,0918317724
20252939,بهجة,فصيل,2003-05-31,كلية الصيدلة,البيضاء,0912489859
20252940,صدر الدّين,حنبولي,2000-06-13,كلية الهندسة,طرابلس,0925654678
20252941,مُناضل,شربتلي,2006-01-28,كلية التربية,القبة,0923832587
20252942,سعدون,حنبولي,2004-02-18,كلية الصيدلة,القبة,0926177528
20252943,جاسم,آل رفيع,2003-02-01,كلية الصيدلة,طرابلس,0929766036
20252944,مقدام,آل خضير,2005-04-13,كلية الزراعة,المرج,0919711870
20252945,داهي,آل عايض,2002-11-30,كلية الزراعة,بنغازي,0928829458
20252946,عبد الواحد,آل مقطة,1999-11-10,كلية الصيدلة,طرابلس,0914181926
20252947,فرات,كانو,2003-02-05,كلية الزراعة,القبة,0915852521
20252948,فهمي,آل عواض,2007-06-26,كلية الصيدلة,طرابلس,0916959067
20252949,رسمي,شربتلي,2003-11-10,كلية الزراعة,المرج,0928291152
20252950,مشفق,الحجار,2004-05-03,كلية الزراعة,بنغازي,0929323061
20252951,ملهم,آل جعفر,2007-05-21,كلية الزراعة,البيضاء,0912217585
